game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
3540ebf58a2ee781,5b5226bd,Chest Sorter (Assessment),0,5,0,0
482361e33989d367,5b5226bd,Mushroom Sorter (Assessment),1,0,1,3
5cb25f43b1b44465,5b5226bd,Bird Measurer (Assessment),1,3,0.25,1
9378a81fb26b91a0,5b6c12c8,Mushroom Sorter (Assessment),1,0,1,3
d5d9386ccac3368e,5b6c12c8,Cart Balancer (Assessment),1,0,1,3
f12c49f2e3db4187,5b884149,Cart Balancer (Assessment),0,3,0,0
7fbdaeb4a95ca57c,5bb1a567,Bird Measurer (Assessment),1,0,1,3
f96fa61d39f89948,5bb1a567,Mushroom Sorter (Assessment),1,0,1,3
1929fceaf0611947,5c0ec069,Cart Balancer (Assessment),1,2,0.3333333333333333,1
2e06f69ad8d40ad7,5c0ec069,Cauldron Filler (Assessment),1,1,0.5,2
4162806c2201a905,5c0ec069,Cart Balancer (Assessment),0,1,0,0
43dddbf9fdc142cd,5c0ec069,Cart Balancer (Assessment),1,0,1,3
5ea637a5bbe5b46a,5c0ec069,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
7198ebc28215a81a,5c0ec069,Cauldron Filler (Assessment),1,5,0.16666666666666666,1
7442633ede4c8344,5c0ec069,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
aad0d81d888f0ec3,5c0ec069,Chest Sorter (Assessment),0,1,0,0
cadcae91e9f8c39f,5c0ec069,Chest Sorter (Assessment),0,6,0,0
d565fd48db5271e8,5c0ec069,Bird Measurer (Assessment),0,9,0,0
eabb6b01f740dba1,5c0ec069,Cauldron Filler (Assessment),1,1,0.5,2
ffad1ea95f1a9689,5c0ec069,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
05c60bc1cb1aff1c,5c5012cd,Mushroom Sorter (Assessment),1,1,0.5,2
08b144f21621f4da,5c5012cd,Cauldron Filler (Assessment),1,0,1,3
379ef8e8bd98c6a0,5c5012cd,Mushroom Sorter (Assessment),1,0,1,3
52aa621a7609a122,5c5012cd,Cauldron Filler (Assessment),1,0,1,3
6a6fbbfa520d6149,5c5012cd,Cart Balancer (Assessment),1,0,1,3
8837b533f5cfac04,5c5012cd,Chest Sorter (Assessment),0,10,0,0
88b12522f60a1d76,5c5012cd,Mushroom Sorter (Assessment),1,0,1,3
8c4f6652408b8438,5c5012cd,Cauldron Filler (Assessment),1,0,1,3
9ff7b45adb7cd749,5c5012cd,Mushroom Sorter (Assessment),1,1,0.5,2
b213b105a36d0082,5c5012cd,Bird Measurer (Assessment),0,3,0,0
d401ccf5264572d6,5c5012cd,Bird Measurer (Assessment),1,4,0.2,1
dec6cce499c4f461,5c5012cd,Bird Measurer (Assessment),1,2,0.3333333333333333,1
ed4cddf870bb8fe4,5c5012cd,Cart Balancer (Assessment),1,1,0.5,2
fe5b5e91c43f1530,5c5012cd,Cart Balancer (Assessment),1,0,1,3
a04de23988a7693f,5c845bed,Mushroom Sorter (Assessment),0,3,0,0
2de6dcba7825095a,5c9615b9,Mushroom Sorter (Assessment),0,3,0,0
2e54fb60bbcbe554,5c9615b9,Mushroom Sorter (Assessment),1,6,0.14285714285714285,1
35ed4ac00beb5822,5c9615b9,Cauldron Filler (Assessment),1,0,1,3
5432a5ec9a639c42,5c9615b9,Mushroom Sorter (Assessment),1,1,0.5,2
54e3c214b84a4e4e,5c9615b9,Bird Measurer (Assessment),1,0,1,3
7353e0093b16f6e6,5c9615b9,Cauldron Filler (Assessment),1,0,1,3
80934422ad94383b,5c9615b9,Bird Measurer (Assessment),1,0,1,3
867436038afe8d03,5c9615b9,Chest Sorter (Assessment),0,2,0,0
a0ea1823a9eaae38,5c9615b9,Cauldron Filler (Assessment),1,0,1,3
a31f32a6e3a3b261,5c9615b9,Bird Measurer (Assessment),1,0,1,3
b5060fb487316b3e,5c9615b9,Cart Balancer (Assessment),1,0,1,3
c0ea86dd4e8072fd,5c9615b9,Mushroom Sorter (Assessment),1,7,0.125,1
d2bac36a51e6c607,5c9615b9,Bird Measurer (Assessment),1,0,1,3
daf747b7adb545e7,5c9615b9,Bird Measurer (Assessment),1,1,0.5,2
ee4bed2858a77cb1,5c9615b9,Mushroom Sorter (Assessment),1,1,0.5,2
e536ab65ce1cdb11,5ca281b6,Mushroom Sorter (Assessment),1,0,1,3
85a8f35e09a45351,5ca747e7,Chest Sorter (Assessment),0,4,0,0
602207ee8ce220b4,5cb2acae,Chest Sorter (Assessment),1,1,0.5,2
13d0dea99de47d75,5cb7a81e,Mushroom Sorter (Assessment),1,0,1,3
52785c296eaadc92,5cb7a81e,Chest Sorter (Assessment),0,5,0,0
5628a105063e1fcb,5cb7a81e,Bird Measurer (Assessment),0,18,0,0
9e7eb14b2f3575c3,5cb7a81e,Chest Sorter (Assessment),0,4,0,0
bc007b93673f64c6,5cb7a81e,Cart Balancer (Assessment),1,0,1,3
c47983195e93c4e4,5cb7a81e,Cart Balancer (Assessment),1,4,0.2,1
cb5916b3217cce1d,5cb7a81e,Cauldron Filler (Assessment),1,1,0.5,2
d34929c8a7b66d97,5cb7a81e,Cart Balancer (Assessment),1,0,1,3
d7b6eb405dcb5c4c,5cb7a81e,Mushroom Sorter (Assessment),1,0,1,3
ecd626ea36838edc,5cb7a81e,Mushroom Sorter (Assessment),1,0,1,3
ee4fe08c3138dbb5,5cb7a81e,Cauldron Filler (Assessment),1,0,1,3
f8187082b19dd56c,5cb7a81e,Cauldron Filler (Assessment),1,0,1,3
9c4a2aa373d82bc2,5cd83c0a,Cauldron Filler (Assessment),0,1,0,0
7b5d887e2e180112,5cef8ee5,Cauldron Filler (Assessment),0,1,0,0
b9d24b7b64733585,5cf4bae6,Bird Measurer (Assessment),0,8,0,0
c6010ec561a6ce94,5cf4bae6,Bird Measurer (Assessment),1,9,0.1,1
c79c5d7feb9bc373,5cf4bae6,Bird Measurer (Assessment),1,2,0.3333333333333333,1
d75f122de04b53d9,5cf4bae6,Mushroom Sorter (Assessment),1,0,1,3
03302257285a52a5,5cf6b5f7,Cart Balancer (Assessment),1,0,1,3
1440f2b0816d9357,5cf6b5f7,Cart Balancer (Assessment),1,2,0.3333333333333333,1
147732fd53fff8d1,5cf6b5f7,Cauldron Filler (Assessment),1,0,1,3
14bfb96b03544c91,5cf6b5f7,Cart Balancer (Assessment),1,5,0.16666666666666666,1
1ae7ae803a881056,5cf6b5f7,Chest Sorter (Assessment),1,1,0.5,2
1e545de027b46f14,5cf6b5f7,Cauldron Filler (Assessment),1,0,1,3
2e4d2284ca934929,5cf6b5f7,Cart Balancer (Assessment),1,0,1,3
3913fd114cd8e5bd,5cf6b5f7,Cart Balancer (Assessment),1,0,1,3
39868d24bdc2e096,5cf6b5f7,Cauldron Filler (Assessment),1,0,1,3
3f63c84339c8151f,5cf6b5f7,Chest Sorter (Assessment),1,1,0.5,2
533a22ff06210ba3,5cf6b5f7,Cart Balancer (Assessment),1,0,1,3
6b9c661423471c25,5cf6b5f7,Mushroom Sorter (Assessment),1,0,1,3
6da7b58e71720b86,5cf6b5f7,Mushroom Sorter (Assessment),1,0,1,3
6ffa37e4648e2293,5cf6b5f7,Chest Sorter (Assessment),1,4,0.2,1
8758a225f89928db,5cf6b5f7,Cauldron Filler (Assessment),1,0,1,3
8965e53d57772203,5cf6b5f7,Mushroom Sorter (Assessment),1,0,1,3
89d58375c880d666,5cf6b5f7,Cauldron Filler (Assessment),1,0,1,3
8be823f50e23bb3a,5cf6b5f7,Bird Measurer (Assessment),1,0,1,3
a2f232081882ee2b,5cf6b5f7,Cart Balancer (Assessment),1,0,1,3
abe4a11451288306,5cf6b5f7,Bird Measurer (Assessment),1,1,0.5,2
b11da486bb27f451,5cf6b5f7,Cauldron Filler (Assessment),1,0,1,3
b51c1eb52eacd814,5cf6b5f7,Bird Measurer (Assessment),1,2,0.3333333333333333,1
ba16d352e834a2b1,5cf6b5f7,Mushroom Sorter (Assessment),1,0,1,3
bb31c381380e6092,5cf6b5f7,Mushroom Sorter (Assessment),1,1,0.5,2
bfd44c130518399c,5cf6b5f7,Chest Sorter (Assessment),1,0,1,3
c4345a8115f40d38,5cf6b5f7,Cart Balancer (Assessment),1,0,1,3
c6f2f52bb9492eb5,5cf6b5f7,Bird Measurer (Assessment),1,0,1,3
ca1520d115114ad7,5cf6b5f7,Mushroom Sorter (Assessment),1,0,1,3
d3fdf642ac023d96,5cf6b5f7,Bird Measurer (Assessment),1,0,1,3
d4ee6e9db410a1fb,5cf6b5f7,Bird Measurer (Assessment),1,1,0.5,2
e83ead565139b8c5,5cf6b5f7,Chest Sorter (Assessment),1,0,1,3
e89de1156e8601bc,5cf6b5f7,Chest Sorter (Assessment),1,1,0.5,2
f38080c881915504,5cf6b5f7,Mushroom Sorter (Assessment),1,0,1,3
fbde516f794cb396,5cf6b5f7,Bird Measurer (Assessment),1,0,1,3
285ab0907b1ac07e,5cf8375a,Cauldron Filler (Assessment),1,0,1,3
690c0762a72c6a85,5cf8375a,Cauldron Filler (Assessment),1,0,1,3
7090059ab61cffb1,5cf8375a,Cart Balancer (Assessment),1,0,1,3
9aad6559efaf02ce,5cf8375a,Chest Sorter (Assessment),0,1,0,0
ced43fdcd3b681f1,5cf8375a,Bird Measurer (Assessment),1,2,0.3333333333333333,1
1b86ea927df63623,5cf93fb1,Mushroom Sorter (Assessment),1,0,1,3
1dc9f39305b320ee,5cf93fb1,Bird Measurer (Assessment),0,17,0,0
4608a2511fa04a5b,5cf93fb1,Mushroom Sorter (Assessment),1,0,1,3
5257905e9a714e0f,5cf93fb1,Mushroom Sorter (Assessment),1,1,0.5,2
5f1432b1728d9f7d,5cf93fb1,Cauldron Filler (Assessment),1,0,1,3
7d7f1d6203699962,5cf93fb1,Cauldron Filler (Assessment),1,0,1,3
fed3c9cfa660b88c,5cf93fb1,Mushroom Sorter (Assessment),1,0,1,3
00ba742b1d76ed0e,5d583c6b,Mushroom Sorter (Assessment),1,0,1,3
1a871c90d200e019,5d583c6b,Bird Measurer (Assessment),1,1,0.5,2
730be20c7e787caa,5d583c6b,Bird Measurer (Assessment),1,0,1,3
9d8019f058248ca8,5d583c6b,Bird Measurer (Assessment),1,1,0.5,2
c0783e34db384180,5d583c6b,Chest Sorter (Assessment),1,4,0.2,1
d4283aa39e28cc19,5d583c6b,Cauldron Filler (Assessment),1,1,0.5,2
ec79762c27d9fa0e,5d583c6b,Cart Balancer (Assessment),1,1,0.5,2
0fff47a6312c5b78,5d7aec27,Chest Sorter (Assessment),1,1,0.5,2
7fc85d1b880a6bb2,5d7aec27,Cauldron Filler (Assessment),1,0,1,3
e6b337f612e42e47,5d7aec27,Cart Balancer (Assessment),1,0,1,3
ee5e013d3a3f7961,5d7aec27,Bird Measurer (Assessment),1,0,1,3
f5bde6d68c592ba2,5d7aec27,Mushroom Sorter (Assessment),1,0,1,3
7c074c1a6b56f451,5d7c762f,Bird Measurer (Assessment),1,1,0.5,2
06d6932847df38c2,5d99d6ed,Bird Measurer (Assessment),0,2,0,0
0c7dc806a89b343e,5d99d6ed,Cart Balancer (Assessment),0,1,0,0
55aadd046f71cb47,5d99d6ed,Mushroom Sorter (Assessment),1,0,1,3
5882ae09e5508b5a,5d99d6ed,Cauldron Filler (Assessment),0,1,0,0
8ba6292f1061bf5b,5d99d6ed,Chest Sorter (Assessment),0,2,0,0
92ed31c552699291,5d99d6ed,Bird Measurer (Assessment),0,2,0,0
a8c5ae131dabb37a,5d99d6ed,Cart Balancer (Assessment),0,1,0,0
cd63187eca308673,5d99d6ed,Bird Measurer (Assessment),0,1,0,0
f1267df5e2d2a69d,5d99d6ed,Mushroom Sorter (Assessment),0,1,0,0
21793ff331f7b8b7,5d9d0eee,Cauldron Filler (Assessment),1,0,1,3
086140d7d799f1b2,5db0c556,Chest Sorter (Assessment),0,3,0,0
0f750fb5f033ca57,5db0c556,Cauldron Filler (Assessment),1,0,1,3
1087e1bda6de48b7,5db0c556,Bird Measurer (Assessment),0,3,0,0
2ba412216bef69f4,5db0c556,Mushroom Sorter (Assessment),1,0,1,3
3c146bf9b25e1576,5db0c556,Chest Sorter (Assessment),1,3,0.25,1
7ccdbee9b1c85939,5db0c556,Cauldron Filler (Assessment),0,1,0,0
8a2b585622b6773a,5db0c556,Bird Measurer (Assessment),1,2,0.3333333333333333,1
8be03e34d443dd33,5db0c556,Chest Sorter (Assessment),0,4,0,0
8cf8615fa9ee0bfc,5db0c556,Mushroom Sorter (Assessment),1,0,1,3
91bbafcb3a42d62a,5db0c556,Bird Measurer (Assessment),0,1,0,0
97e5eaa965a0ff44,5db0c556,Mushroom Sorter (Assessment),1,0,1,3
bbdbc649051df0c0,5db0c556,Cauldron Filler (Assessment),0,2,0,0
d0869c9e52084835,5db0c556,Cart Balancer (Assessment),0,1,0,0
e890ec8b014bf103,5db0c556,Bird Measurer (Assessment),0,1,0,0
0d5a31a83297d060,5dd7b740,Chest Sorter (Assessment),0,1,0,0
89910ea76c5e9aa2,5dd7b740,Chest Sorter (Assessment),0,3,0,0
047bd8431621e338,5de76f84,Bird Measurer (Assessment),1,0,1,3
87b8db297f3d4671,5de76f84,Cart Balancer (Assessment),1,0,1,3
97fd81b56c0a755b,5de76f84,Mushroom Sorter (Assessment),1,0,1,3
d94f373dea9d4ea9,5de76f84,Mushroom Sorter (Assessment),1,1,0.5,2
d9daa3318dc57d3e,5de76f84,Chest Sorter (Assessment),0,2,0,0
b13112e3c4acc9cd,5ded4797,Cauldron Filler (Assessment),1,0,1,3
1667cee524392b63,5e088963,Cart Balancer (Assessment),1,0,1,3
359388329ba945a7,5e088963,Chest Sorter (Assessment),1,0,1,3
ef3dc09df1cce84f,5e088963,Cauldron Filler (Assessment),1,0,1,3
023b8ffac6cefda9,5e179a3f,Mushroom Sorter (Assessment),1,0,1,3
06e33ffe34d90671,5e179a3f,Mushroom Sorter (Assessment),1,1,0.5,2
08e8f4ae23442216,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
0c2ec2f13e96526c,5e179a3f,Chest Sorter (Assessment),0,2,0,0
133f8c54bfeaecaa,5e179a3f,Mushroom Sorter (Assessment),1,1,0.5,2
294af853ac5327b7,5e179a3f,Cart Balancer (Assessment),1,0,1,3
2d585bb57a1e28bc,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
3647b185cbecbc43,5e179a3f,Mushroom Sorter (Assessment),1,1,0.5,2
3c64db9b3ae7daf3,5e179a3f,Cart Balancer (Assessment),1,1,0.5,2
3ccae181684882cf,5e179a3f,Bird Measurer (Assessment),0,7,0,0
427fcb9f78df0bf5,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
4d508a991a35af50,5e179a3f,Bird Measurer (Assessment),0,7,0,0
50fe59cc0b3b47d3,5e179a3f,Chest Sorter (Assessment),0,2,0,0
6c3d8e5dfbfb677d,5e179a3f,Chest Sorter (Assessment),1,0,1,3
70fc621d13b8b276,5e179a3f,Cart Balancer (Assessment),1,0,1,3
70fd8969f4489839,5e179a3f,Chest Sorter (Assessment),0,3,0,0
8364679ea246e927,5e179a3f,Cart Balancer (Assessment),1,0,1,3
899b9e5527bf46d0,5e179a3f,Chest Sorter (Assessment),0,2,0,0
9ad7d4e6374f6c88,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
a40df40911852d1f,5e179a3f,Cart Balancer (Assessment),1,0,1,3
a85783df919ba542,5e179a3f,Cart Balancer (Assessment),1,0,1,3
af0c30a7bb863552,5e179a3f,Mushroom Sorter (Assessment),0,3,0,0
b4ed550afe2358eb,5e179a3f,Bird Measurer (Assessment),0,5,0,0
b76d1d5f8eddd36d,5e179a3f,Cart Balancer (Assessment),1,0,1,3
bf65fe0699b622bc,5e179a3f,Cauldron Filler (Assessment),1,1,0.5,2
c5526e574b996060,5e179a3f,Bird Measurer (Assessment),0,5,0,0
cc14f0cf00660b69,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
cd393b9d7bcfaccd,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
d3804d8ffbadb503,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
d5112674f85d6e64,5e179a3f,Chest Sorter (Assessment),0,4,0,0
daffd96e7e98fee0,5e179a3f,Bird Measurer (Assessment),0,3,0,0
e2230950e7c4881e,5e179a3f,Cauldron Filler (Assessment),1,0,1,3
ecc7dec048044e0e,5e179a3f,Cart Balancer (Assessment),1,0,1,3
f75f7e0a513e5014,5e179a3f,Chest Sorter (Assessment),0,2,0,0
718178a33a27e465,5e4099b2,Chest Sorter (Assessment),1,2,0.3333333333333333,1
7a106c7f9e4c3cc4,5e4099b2,Mushroom Sorter (Assessment),1,0,1,3
abac0ce17d99b87e,5e4099b2,Cart Balancer (Assessment),1,1,0.5,2
e7cf225e31a472fd,5e4099b2,Bird Measurer (Assessment),1,1,0.5,2
1389a1a97f81b445,5e556cb3,Chest Sorter (Assessment),0,5,0,0
b4b3aa06a787c181,5e556cb3,Cart Balancer (Assessment),1,3,0.25,1
badff8096faa66f0,5e556cb3,Cart Balancer (Assessment),1,0,1,3
eaf9e117990d77c9,5e556cb3,Cart Balancer (Assessment),1,2,0.3333333333333333,1
040e39417430627e,5e607c7f,Cauldron Filler (Assessment),1,0,1,3
063a5c91c4006b4a,5e607c7f,Cart Balancer (Assessment),1,3,0.25,1
0bfbd0250bf890cb,5e607c7f,Cart Balancer (Assessment),1,1,0.5,2
211b075f876342c8,5e607c7f,Cart Balancer (Assessment),1,0,1,3
352986cc9e5ba8ca,5e607c7f,Cauldron Filler (Assessment),1,6,0.14285714285714285,1
38350111ce5480e0,5e607c7f,Cart Balancer (Assessment),1,1,0.5,2
3d5248eef26a8f9f,5e607c7f,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
3e8b951fff08ad93,5e607c7f,Chest Sorter (Assessment),1,1,0.5,2
49d2dcda5b3b20f5,5e607c7f,Cart Balancer (Assessment),1,0,1,3
4b62fa14da4850be,5e607c7f,Cauldron Filler (Assessment),1,0,1,3
6f7d3953f8c70264,5e607c7f,Cart Balancer (Assessment),1,3,0.25,1
a1d2fb566cf0dad3,5e607c7f,Cauldron Filler (Assessment),1,0,1,3
a65565a7e3529a0c,5e607c7f,Cart Balancer (Assessment),1,1,0.5,2
a88b03d1e21b5a13,5e607c7f,Bird Measurer (Assessment),0,4,0,0
aa61002347c3cf4e,5e607c7f,Bird Measurer (Assessment),0,1,0,0
bed180e121ba5494,5e607c7f,Cauldron Filler (Assessment),1,0,1,3
e4dc2e191de81bbf,5e607c7f,Cauldron Filler (Assessment),1,0,1,3
fac5973d48c0b5ac,5e607c7f,Cauldron Filler (Assessment),1,0,1,3
6f4b071ce8bcfed3,5e63b60b,Cauldron Filler (Assessment),1,0,1,3
7371f9728bf258f8,5e63b60b,Chest Sorter (Assessment),1,0,1,3
c51853be5d18aca2,5e63b60b,Mushroom Sorter (Assessment),1,0,1,3
d39536c5dd33e539,5e63b60b,Cart Balancer (Assessment),1,0,1,3
f7f2b5feac312abd,5e63b60b,Mushroom Sorter (Assessment),1,0,1,3
2d13966e949cf3c3,5e6ed2dd,Cauldron Filler (Assessment),1,0,1,3
3ceb61e11d16a531,5e6ed2dd,Cauldron Filler (Assessment),1,0,1,3
edcd1d68b179e80f,5e6ed2dd,Chest Sorter (Assessment),1,0,1,3
f497e67a4eda0b66,5e6ed2dd,Cart Balancer (Assessment),1,0,1,3
0aa5e6fd1f930b8d,5e772257,Cauldron Filler (Assessment),0,2,0,0
a719fe16f319cca3,5e772257,Cart Balancer (Assessment),1,0,1,3
0100b45eb656e03b,5e7aaf29,Cart Balancer (Assessment),1,0,1,3
83bbd9b3635d95cf,5e7aaf29,Cauldron Filler (Assessment),1,0,1,3
010047c9b14b7fcf,5e9f2830,Cauldron Filler (Assessment),1,0,1,3
0de92ea209c7680d,5e9f2830,Chest Sorter (Assessment),0,3,0,0
8a7f92006655f6e0,5e9f2830,Mushroom Sorter (Assessment),0,3,0,0
8cec6e40b8d46a59,5e9f2830,Cauldron Filler (Assessment),0,13,0,0
986f4e00f204b5c8,5e9f2830,Bird Measurer (Assessment),0,6,0,0
ae5b1d37dae111e6,5e9f2830,Cart Balancer (Assessment),0,5,0,0
0e3a4488cb92f2fd,5ecb103f,Mushroom Sorter (Assessment),1,3,0.25,1
214eb69cfa71593e,5ecb103f,Bird Measurer (Assessment),1,1,0.5,2
36e84b787af58fc7,5ecb103f,Cauldron Filler (Assessment),0,1,0,0
3cbda87b38657c1d,5ecb103f,Mushroom Sorter (Assessment),1,3,0.25,1
4d738fa97e05ce2a,5ecb103f,Cauldron Filler (Assessment),0,11,0,0
918a9eafae8a7431,5ecb103f,Mushroom Sorter (Assessment),1,0,1,3
cfae7cb2a715f472,5eda8452,Mushroom Sorter (Assessment),1,0,1,3
1b56121cf5d6802d,5f0fe6dc,Bird Measurer (Assessment),1,3,0.25,1
54cae3783ef1fc08,5f0fe6dc,Mushroom Sorter (Assessment),1,1,0.5,2
861b1aa8ce4c72f4,5f0fe6dc,Mushroom Sorter (Assessment),1,1,0.5,2
91182333741357c8,5f0fe6dc,Cart Balancer (Assessment),1,0,1,3
ea727b4c3a759584,5f0fe6dc,Cauldron Filler (Assessment),1,1,0.5,2
f079c64d337cd083,5f0fe6dc,Cart Balancer (Assessment),1,0,1,3
fefbc76b0be24958,5f0fe6dc,Chest Sorter (Assessment),1,0,1,3
07eb6f50b4dae22f,5f251e6d,Mushroom Sorter (Assessment),1,0,1,3
705c8668209ef512,5f251e6d,Chest Sorter (Assessment),1,0,1,3
83998f41021a0234,5f251e6d,Cart Balancer (Assessment),1,0,1,3
d61d3b6f476ee125,5f251e6d,Bird Measurer (Assessment),1,1,0.5,2
dca52a92b81258ec,5f251e6d,Mushroom Sorter (Assessment),1,0,1,3
e3f81d1b2ee03522,5f251e6d,Cauldron Filler (Assessment),1,0,1,3
f4d6f70e54271abe,5f251e6d,Cart Balancer (Assessment),1,0,1,3
0b169df8b32c9e06,5f2ddd60,Mushroom Sorter (Assessment),1,0,1,3
1644248a184112fa,5f2ddd60,Mushroom Sorter (Assessment),1,0,1,3
17ed962313153edb,5f2ddd60,Cauldron Filler (Assessment),1,0,1,3
46ea9c5e401c9a75,5f2ddd60,Mushroom Sorter (Assessment),1,1,0.5,2
4f2e2b591eb82cf3,5f2ddd60,Cart Balancer (Assessment),1,0,1,3
55119fe559a98454,5f2ddd60,Bird Measurer (Assessment),1,0,1,3
56c696b92d756f5a,5f2ddd60,Cauldron Filler (Assessment),1,0,1,3
9bdff0ff9a5bdf9d,5f2ddd60,Mushroom Sorter (Assessment),1,0,1,3
a2fd545001113648,5f2ddd60,Cauldron Filler (Assessment),1,1,0.5,2
c722f7590a822f24,5f2ddd60,Chest Sorter (Assessment),1,0,1,3
049e809af831a456,5f71e86a,Mushroom Sorter (Assessment),1,3,0.25,1
0e04f24f2557991d,5f71e86a,Cauldron Filler (Assessment),1,0,1,3
85503a1acefe648d,5f71e86a,Cauldron Filler (Assessment),1,0,1,3
31829c6f38ae0c5f,5f7418c9,Cauldron Filler (Assessment),1,0,1,3
6700a3183f0bab28,5f7418c9,Cauldron Filler (Assessment),0,5,0,0
7eb1725943061b73,5f7418c9,Cauldron Filler (Assessment),1,0,1,3
9b01f84e43482dbe,5f7418c9,Cauldron Filler (Assessment),1,0,1,3
9c4b67c3c68d2255,5f7418c9,Cauldron Filler (Assessment),1,0,1,3
0b797369fb2b202a,5f99269c,Chest Sorter (Assessment),1,0,1,3
14aa4fcdb27b2c4e,5f99269c,Mushroom Sorter (Assessment),1,0,1,3
f2725ea9eb8d8cb7,5f99269c,Mushroom Sorter (Assessment),1,0,1,3
d1bc4bbde92654f2,5f9f3835,Cauldron Filler (Assessment),0,2,0,0
d98d51d16cdfb8c0,5f9f3835,Mushroom Sorter (Assessment),1,0,1,3
2b2b70a56e19b9ab,5fa1276b,Bird Measurer (Assessment),1,0,1,3
ad9bf3b71f4977b9,5fa1276b,Mushroom Sorter (Assessment),1,0,1,3
c9d7b66e2dd2abfa,5fa4925b,Cart Balancer (Assessment),1,0,1,3
0c73b9338da03de1,5facd82e,Cart Balancer (Assessment),1,0,1,3
b54ba62a91980740,5facd82e,Cauldron Filler (Assessment),1,0,1,3
eb33efe7d4e84a5b,5facd82e,Chest Sorter (Assessment),0,2,0,0
0f1f6d9f5fc9c1b3,5fb6ef75,Bird Measurer (Assessment),1,1,0.5,2
1a73497e22c8a2b8,5fb6ef75,Cart Balancer (Assessment),1,0,1,3
42777a998323bd1a,5fb6ef75,Bird Measurer (Assessment),1,0,1,3
6a4ced6a09c306c0,5fb6ef75,Mushroom Sorter (Assessment),1,0,1,3
6d8a1a92e35d8062,5fb6ef75,Mushroom Sorter (Assessment),1,1,0.5,2
934854ebc92ab232,5fb6ef75,Mushroom Sorter (Assessment),1,0,1,3
9a0054b2fb0fad1c,5fb6ef75,Cart Balancer (Assessment),1,0,1,3
d62b836242cc116b,5fb6ef75,Cart Balancer (Assessment),1,0,1,3
e13dce6a846f3f0c,5fb6ef75,Cart Balancer (Assessment),1,0,1,3
eaeab8df6891fc85,5fb6ef75,Mushroom Sorter (Assessment),1,0,1,3
fff20fa828fb1a94,5fb6ef75,Cart Balancer (Assessment),1,0,1,3
2e7555061313fa89,5fc2edda,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
2fa1e5454a90cabc,5fc2edda,Mushroom Sorter (Assessment),1,0,1,3
3d162f82f5dafd66,5fc2edda,Cart Balancer (Assessment),1,0,1,3
3e427af259ba586b,5fc2edda,Chest Sorter (Assessment),0,2,0,0
abfee0f3e7afe610,5fc2edda,Cauldron Filler (Assessment),1,0,1,3
ede456b1ef0f2f93,5fc2edda,Cauldron Filler (Assessment),1,1,0.5,2
67158484e7e23033,5fd00c8c,Bird Measurer (Assessment),1,6,0.14285714285714285,1
9c37219e6302b3ec,5fd00c8c,Bird Measurer (Assessment),0,3,0,0
ceb0164830d449db,5fd00c8c,Mushroom Sorter (Assessment),1,0,1,3
31efa4734ac6b800,5fe2e727,Chest Sorter (Assessment),1,4,0.2,1
5ac2edec0212818b,5fe2e727,Cart Balancer (Assessment),1,2,0.3333333333333333,1
85a6968e95ef7fcd,5fe2e727,Chest Sorter (Assessment),0,8,0,0
fa038e7770643b6c,5fe2e727,Cart Balancer (Assessment),1,3,0.25,1
d182304e218dd721,5ffe800b,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
ce804f6f0f32f7e4,6013f313,Chest Sorter (Assessment),0,2,0,0
d38c08a6bd12fa4a,6013f313,Cart Balancer (Assessment),0,5,0,0
018d7f84de475a65,60196474,Cauldron Filler (Assessment),1,1,0.5,2
af06143339456bdc,60196474,Cart Balancer (Assessment),1,0,1,3
d4e5d06dc1f00a6b,60196474,Cauldron Filler (Assessment),1,1,0.5,2
be404f342567152a,60283b63,Chest Sorter (Assessment),1,0,1,3
d80626fa2dfc3d1a,60283b63,Chest Sorter (Assessment),1,1,0.5,2
e7742e2273276d2b,60283b63,Chest Sorter (Assessment),1,1,0.5,2
ec5d39e976968e3b,6042663e,Cauldron Filler (Assessment),1,0,1,3
0273b8451f2ed41b,604670bf,Chest Sorter (Assessment),1,0,1,3
0a452f0dc79f7354,604670bf,Cart Balancer (Assessment),1,0,1,3
0b9e774365689660,604670bf,Chest Sorter (Assessment),1,6,0.14285714285714285,1
27386a59ab5cf193,604670bf,Bird Measurer (Assessment),0,10,0,0
27f22009c51829ad,604670bf,Cart Balancer (Assessment),1,0,1,3
29be503a7576b92f,604670bf,Cart Balancer (Assessment),1,0,1,3
399c519724b1f20c,604670bf,Cart Balancer (Assessment),0,1,0,0
49b66d4f85054b1a,604670bf,Chest Sorter (Assessment),0,1,0,0
577ead4f263dd429,604670bf,Cauldron Filler (Assessment),1,0,1,3
